record_id,source_family,source_file,source_section,source_row_key,category,concept_name,property_name,canonical_value,computation_language,epistemic_status,units_or_frame,dependency_symbols,validation_rule,conflict_group,provenance_note
R000065,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_5_Index_0,00 System Kernel / Symbol Glossary,burden,Core_Symbols,CΩ continuity; Φ future plasticity; q contradiction; Λ burden; ε stabilizer; Scar memory,"VALUE[""Core_Symbols""] := ""C\u03a9 continuity; \u03a6 future plasticity; q contradiction; \u039b burden; \u03b5 stabilizer; Scar memory""",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,burden,Verbatim from July 6 organized all-modes calculus CSV.
R000066,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_5_Index_0,00 System Kernel / Symbol Glossary,burden,Input_State,raw state/evidence/action,"INPUT_SCHEMA := PARSE_SYMBOL_LIST(""raw state/evidence/action"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,burden,Verbatim from July 6 organized all-modes calculus CSV.
R000067,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_5_Index_0,00 System Kernel / Symbol Glossary,burden,Output_State,normalized metric/control variable,"OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""normalized metric/control variable"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,burden,Verbatim from July 6 organized all-modes calculus CSV.
R000068,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_5_Index_0,00 System Kernel / Symbol Glossary,burden,Gate_or_Threshold,admissibility threshold depends on mode,"GATE_RULE := SYMBOLIC_EVAL(""admissibility threshold depends on mode"", preserve_tokens=true)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,burden,Verbatim from July 6 organized all-modes calculus CSV.
R000069,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_5_Index_0,00 System Kernel / Symbol Glossary,burden,Ledger_Record,"symbol, formula, version, dependency list","LEDGER_RULE := PARSE_AUDIT_SPEC(""symbol, formula, version, dependency list"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,burden,Verbatim from July 6 organized all-modes calculus CSV.
R000070,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_5_Index_0,00 System Kernel / Symbol Glossary,burden,Workflow_Position,pre-mode normalization,"PIPELINE := PARSE_ORDERED_STEPS(""pre-mode normalization"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,burden,Verbatim from July 6 organized all-modes calculus CSV.
R000071,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_5_Index_0,00 System Kernel / Symbol Glossary,burden,Implementation_Notes,Defines the common symbolic grammar for the CSV.,"META[""Implementation_Notes""] := ""Defines the common symbolic grammar for the CSV.""",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,burden,Verbatim from July 6 organized all-modes calculus CSV.
R000072,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Index,0,CONST(Index=0); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000073,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Dimension_or_Scale,global,"FRAME_SPEC := PARSE_FRAME(""global""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000074,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Primary_Role,shared algebra/calculus primitive,"META[""Primary_Role""] := ""shared algebra/calculus primitive""",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000075,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Algebraic_Definition,S = (CΩ·Φ)/(q+Λ+ε),"DEFINE_EXPR := SYMBOLIC_EVAL(""S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)"", preserve_tokens=true)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000076,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Calculus_or_Update_Law,used by all mode rows as common kernel,"DEFINE_EXPR := SYMBOLIC_EVAL(""used by all mode rows as common kernel"", preserve_tokens=true)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000077,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Core_Symbols,CΩ continuity; Φ future plasticity; q contradiction; Λ burden; ε stabilizer; Scar memory,"VALUE[""Core_Symbols""] := ""C\u03a9 continuity; \u03a6 future plasticity; q contradiction; \u039b burden; \u03b5 stabilizer; Scar memory""",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000078,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Input_State,raw state/evidence/action,"INPUT_SCHEMA := PARSE_SYMBOL_LIST(""raw state/evidence/action"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000079,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Output_State,normalized metric/control variable,"OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""normalized metric/control variable"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000080,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Gate_or_Threshold,admissibility threshold depends on mode,"GATE_RULE := SYMBOLIC_EVAL(""admissibility threshold depends on mode"", preserve_tokens=true)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000081,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Ledger_Record,"symbol, formula, version, dependency list","LEDGER_RULE := PARSE_AUDIT_SPEC(""symbol, formula, version, dependency list"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000082,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Workflow_Position,pre-mode normalization,"PIPELINE := PARSE_ORDERED_STEPS(""pre-mode normalization"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000083,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_6_Index_0,00 System Kernel / Symbol Glossary,decision,Implementation_Notes,Defines the common symbolic grammar for the CSV.,"META[""Implementation_Notes""] := ""Defines the common symbolic grammar for the CSV.""",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,decision,Verbatim from July 6 organized all-modes calculus CSV.
R000084,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Index,0,CONST(Index=0); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000085,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Dimension_or_Scale,global,"FRAME_SPEC := PARSE_FRAME(""global""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000086,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Primary_Role,shared algebra/calculus primitive,"META[""Primary_Role""] := ""shared algebra/calculus primitive""",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000087,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Algebraic_Definition,∇S = (Φ∇CΩ + CΩ∇Φ)/(q+Λ+ε) - (CΩΦ(∇q+∇Λ))/(q+Λ+ε)^2,"DEFINE_EXPR := SYMBOLIC_EVAL(""\u2207S = (\u03a6\u2207C\u03a9 + C\u03a9\u2207\u03a6)/(q+\u039b+\u03b5) - (C\u03a9\u03a6(\u2207q+\u2207\u039b))/(q+\u039b+\u03b5)^2"", preserve_tokens=true)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000088,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Calculus_or_Update_Law,used by all mode rows as common kernel,"DEFINE_EXPR := SYMBOLIC_EVAL(""used by all mode rows as common kernel"", preserve_tokens=true)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000089,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Core_Symbols,CΩ continuity; Φ future plasticity; q contradiction; Λ burden; ε stabilizer; Scar memory,"VALUE[""Core_Symbols""] := ""C\u03a9 continuity; \u03a6 future plasticity; q contradiction; \u039b burden; \u03b5 stabilizer; Scar memory""",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000090,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Input_State,raw state/evidence/action,"INPUT_SCHEMA := PARSE_SYMBOL_LIST(""raw state/evidence/action"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000091,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Output_State,normalized metric/control variable,"OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""normalized metric/control variable"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000092,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Gate_or_Threshold,admissibility threshold depends on mode,"GATE_RULE := SYMBOLIC_EVAL(""admissibility threshold depends on mode"", preserve_tokens=true)",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
R000093,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_7_Index_0,00 System Kernel / Symbol Glossary,gradient,Ledger_Record,"symbol, formula, version, dependency list","LEDGER_RULE := PARSE_AUDIT_SPEC(""symbol, formula, version, dependency list"")",user-defined canon / symbolic operational model,global,,Preserve source text exactly; external scientific status only where independently established.,gradient,Verbatim from July 6 organized all-modes calculus CSV.
